Price01,Price02,Price03,Price04,Price05,Price06,Price07,Price08,Price09,Price10,fval
23.1766770905699,112.029461566965,204.919805846385,293.925995018514,37.6989198258956,2232302.09444814,4114572.33078251,8749578.37718358,87.1869178438325,0,-10900661.0380012
30.6505395762677,141.940304851387,157.36768718326,309.24804235741,57.2729770963532,1874783.38029308,2970644.83431552,7906734.54632817,123.682976201041,-8.72931991167733e-05,-18017780.1643684
27.5836322399978,190.47259579172,181.677970848005,235.957942389598,48.4982857714915,3164363.74581226,3080248.58627068,8110301.82082273,114.287959678636,0,-10934783.7971697
32.2945765210242,143.105954184128,209.303207640933,307.826653173496,57.1046222485314,1884158.53140687,3187149.22918754,8715010.58169449,115.798893909935,-0.000287543541868798,-20145602.9112043
34.1526754684155,127.335894075229,161.79208897481,304.953095864488,32.2768703645946,1678113.47375894,2685279.51128053,3967809.38554484,87.9764880157266,-0.000251658381989523,-18842086.2832086
28.1062002623563,165.998196463714,174.9291295603,181.380485384213,43.76867836306,2473116.11810166,4301376.09121669,5521010.89581774,79.3104411938119,-0.0002239488,-9225993.93093783
20.4538231184046,184.373188921644,115.520965364046,298.286952346242,42.6305278503966,2722693.41454922,3538164.13555979,5859597.12307188,109.113725263577,0,-11854146.4263126
22.1477408173086,144.437703686694,156.618351899962,281.827954566172,42.5121884735702,1988653.8194312,4023911.41162627,6607704.47458793,100.737658604555,0,-11183349.2758786
41.1580259377663,155.504517562278,193.304344726685,324.438275796114,41.2721237087351,2872251.6909048,3788156.659929,6193412.64885799,90.1572560554394,-9.21023856851541e-05,-17191042.4173854
27.5673295071794,128.513276108447,168.594231106899,360.556653245449,39.5264820362671,2486580.89311951,3695345.48812382,6237902.8759988,112.071741407903,6.75654172531654e-05,-17343082.8213505
43.4590461205396,115.510237912451,114.024547274125,280.058543807956,34.2918856869145,2599662.90405499,3009230.8669828,7113855.61932354,104.92749332325,-0.000616174661970665,-17602941.309969
40.2928541055599,163.212518905834,125.973494015508,289.580809711512,54.9996366417748,3136911.78701576,2644179.86482963,6301068.58196638,114.193036189612,-0.000235796859460089,-17518593.8386581
43.5052887502467,109.316076356571,156.751832677637,273.579110702945,57.8373287600137,2099163.2859463,3631589.53592461,5747211.00951775,100.534263512007,-0.000242490224394059,-18081121.9415191
31.6575621541698,158.997276822078,83.9134277230856,330.238307099797,39.0478481845285,2865441.7994508,2383289.10997016,7590943.14937096,116.47889392275,-0.000363841750044239,-17615199.1803454
40.6153280250323,108.594288309754,92.0350633718024,309.154887020174,42.8207247023275,2843737.90239158,3585286.30649954,9854530.54222333,105.755198484088,-0.000363740941290528,-17300293.1005782
29.0143413714217,173.307101266456,185.816667728838,378.471109951983,44.6678541126064,2578043.26129051,4368456.26134896,8767607.14104161,101.556704462864,-0.000407977877453491,-17099895.7673183
32.797327966506,169.8449317875,171.152973201523,341.968336675356,53.0141568647984,2654482.45092269,2331285.91225395,6407557.04532326,89.1668928870095,-0.000178222900030482,-17881726.6908453
38.7410621261418,188.524012754892,186.147210752805,363.346520635919,34.4085267124929,2829623.24082226,3229594.72565995,5490363.12544455,58.2893128422159,-0.000298187950184891,-17813722.3491703
28.1591063477858,121.12159098781,204.00903271897,205.150934350598,60.246682763444,2481971.38562498,2471411.94297825,6216911.72601776,109.156878666233,-0.000215137453945742,-11696657.2070828
33.8043819046115,176.495069213775,113.841147150097,235.189615283078,60.2184962561124,2544721.90666963,3584973.27349971,8011845.25641677,99.7326521304641,0,-11162027.4003382
28.1684729129816,186.625574790022,159.847033620003,219.931909054142,51.1857961873384,2900957.49843254,3510503.34762827,7495355.48290054,64.0272407852531,-1.6042320384e-05,-9825855.59768781
41.1638284929114,133.033223745584,132.226738013542,261.766225645881,38.0747375307975,1977581.78705664,2056451.96330236,9961686.8512343,111.986400972694,3.6322843533599e-05,-17997453.5643737
30.996687533317,140.812271997214,158.289588278163,174.907149273245,48.0148436241456,2096888.70903077,4316720.86227856,7605331.06136539,84.8221723515574,0,-9386234.72848919
22.8522288336923,132.648178592165,136.219989071756,181.606469215856,59.4082470407512,3040659.76298078,3434714.23672314,9535986.0930383,108.926055579096,0,-9282609.0629611
32.4472795644914,144.22690631094,205.833028316122,284.643454437582,54.9959908176505,2255999.82078752,2994411.89167913,5132945.05953285,133.407021730119,-0.000195111721076032,-20345200.9378023
28.3063502870007,133.58117344581,171.616956810263,334.547733149956,38.6042269880901,3071572.88664599,2452540.7412457,8521040.30916315,131.589918133693,-0.000332114290116425,-17420106.5182822
19.3404037589112,132.728458781635,180.980476076133,166.485272029448,48.1467665911601,2412920.41741125,4094562.14529922,5700058.56653169,75.2375603943828,0,-8491536.34022851
20.9353247807554,134.47977206648,202.119124304557,289.352732508425,36.6808631233623,2678392.97450662,3863851.21182283,8446368.95151841,106.336921505318,8.8516886016e-05,-11063613.1716853
24.9820879473029,132.742421032544,121.160802355428,343.736252111514,49.3614186646501,2932028.82872422,3078158.4160315,9453717.00802186,143.516423321826,-0.000902404325135303,-17308652.5277067
22.4576438477876,120.845395650398,179.054928279272,246.759199292393,47.1302425235249,2825434.27011836,3233994.37598628,7691953.29029691,82.8272034749834,-1.86624e-05,-10060785.4726189
34.3844132344434,161.178679487307,113.901375581242,330.762046621497,47.0690359097552,2010587.04963375,3574348.42833324,6340481.2057483,97.3613140940043,-0.000407710923863019,-17401143.740967
39.1605763798421,185.288438153559,75.0839534172863,279.967414459122,32.8976524286462,1765453.44664725,2335034.02920081,7486420.71992318,101.557515500587,0.000718945163009715,-17646181.1031561
27.095907680849,144.88826123323,153.951954729425,181.383496513382,40.8476455904209,3296381.97673256,2472484.2398239,7799339.52828162,76.3060091194709,0,-9304508.65740847
31.9512682901184,165.154965680706,142.554341381459,180.717075044457,39.2287033734293,3036734.79110289,3741356.70106916,6845358.22000601,111.220426736556,0.000113962911318016,-10089620.1969841
28.5312200246464,165.090547698316,178.469476676895,214.38510514826,58.408497937425,2732498.67436841,3175413.00216147,8015837.04781983,68.2495474547611,-1.638144e-05,-9825855.59768781
36.5525246302575,131.740377470745,188.533037490001,175.873484708458,46.4872206307849,2389950.16486327,2913643.19923749,8825582.851894,105.965701918683,4.61338402391654e-05,-11477036.962217
22.7870791550296,132.086459478441,141.181247820995,269.351451738657,45.1597335612109,1923773.55947863,3461126.28642437,7183793.08382352,78.035918162449,-7.94344708064082e-05,-10671026.3442275
34.8820959262118,128.260958133062,164.966960333233,182.922671639369,40.1397073703764,2122425.47116228,3445036.39396056,6394098.4259542,68.907200670151,-0.0001823835264,-9842385.72699393
29.8719770194083,106.141441237216,181.971374027441,258.830590480575,62.9883810205038,3513450.74645712,2699712.07663017,6397300.69554644,70.1048323054955,0,-10563444.5862754
29.4203500163367,167.402927247538,143.949506279286,301.550404970766,52.6115359559699,2411843.05879488,3042844.01811629,7797771.86164616,88.8427436320202,1.26944649712433e-05,-13622010.4337805
21.0821623703558,132.728129083598,122.102426372459,170.030281023891,38.1658630255283,3143351.75634404,2995573.43115301,10016121.773405,66.3586690688834,0,-8428223.64605618
45.3104415513595,89.6538434809313,203.87486589745,223.251157684382,42.0110228171025,2592895.77532271,3143781.43700372,2568515.38055792,124.802558649979,0.000623877547751534,-22907126.4245187
28.5911986069136,138.497546915928,174.393196831934,222.086904894308,61.4293507373318,2967999.87230503,3091537.15727732,6881005.86330456,74.4050062180974,0,-9909190.97616362
26.9533289981193,157.02437950055,116.041775218569,397.004491400326,45.0568039060865,2059328.79128191,3929798.86985355,6882388.47763438,84.4788925921588,-0.000386745429634551,-17500326.5077208
30.853281455602,97.2305397644321,152.74076844992,377.74102727149,54.5285826480629,3173361.97217044,3119143.82206359,6189763.53585809,89.0200766938241,-0.000308815751871195,-17617615.833229
36.9976441996875,143.989787455793,168.965605089717,306.27542308623,44.2014344395989,2047125.99715544,2642438.69730642,9329626.89787939,99.0733814165577,-9.942250752e-05,-18210671.7943609
34.3049692177132,120.190342849885,170.796707411521,332.498003578252,59.4523928760309,2686803.16131435,2731049.09135723,5514840.32857232,93.1183867445152,-0.00111029488189589,-17747098.7874064
24.155710250825,145.897408890883,118.300020013896,198.735653268336,35.988406638973,2523071.58601368,4007791.32500872,6174338.64321971,114.574533595049,-7.12969895429685e-05,-9952285.54276294
38.2706483563317,188.171849780891,123.477655926124,193.204171140206,35.2970693032825,2335923.88882752,2680283.40557646,6341589.6258117,91.2443881814505,-0.000227096919413614,-11046639.8934931
28.7254051053436,124.628185888801,171.989100503089,320.655690569254,33.6901178386997,2021508.60617935,3048347.88876452,6299261.53135734,121.058843321877,-0.000297578289797803,-18017780.1643684
28.1036346212114,124.430358017255,116.452161649282,316.26832397445,48.5308344465838,1843670.92512918,2897178.93851405,6077721.94200807,124.294097945889,-0.000206316185588423,-17649878.7616814
21.3817068430934,171.591401525027,113.967018405296,391.245153460102,56.5392222371718,2068874.40071687,2277420.88351614,6033697.66589468,79.866477195151,-0.000112934367832954,-18304792.7507178
37.5144304770355,165.685918245198,194.041009270683,264.972242113071,37.5937314997293,2606615.21377084,2302438.51881408,6167938.32170407,131.199810684055,1.29601374415997e-06,-20503307.1697459
37.8284938340288,187.537149178732,105.16956323539,302.966506819407,57.7027459802473,2609891.54186345,3285437.30051972,7108807.03358196,112.524541962093,4.00167313428084e-05,-17519740.0673316
36.6294301930512,121.280462452579,174.009015366537,278.172585960545,33.209068480538,1774115.99095323,2435639.97526882,9623694.1404396,114.73001704315,-5.26266769334549e-05,-17997453.5643737
21.1290702901739,170.274758027849,184.992273345532,201.414497077794,45.0881758302783,3412361.41367316,2550203.00393329,5637647.41886371,74.133474764095,0,-9151260.30381896
31.0130930252053,140.989393796616,139.975582474789,165.054386102753,60.2694500949619,2575198.65815098,4088821.44058376,9588188.92430557,105.577626480869,0,-9590282.34275406
30.4081872771516,90.832270424683,118.728240222844,353.494592598358,59.0044384882548,1903247.50997489,3587177.85858493,6136953.81192237,93.8547121322842,-0.000218648856713109,-17644561.9314281
34.6415824354682,143.236329882359,110.798981361782,324.215056170349,51.3538792319118,2920852.88071501,4133930.92908911,5804532.12919977,66.0166400793453,0,-13250107.8340098
32.9117253803276,104.493196613198,141.014623620767,343.343692928661,35.9936959188306,2808989.73696202,3246084.9146783,9123898.00640556,107.097088369798,-9.95637845795139e-05,-17562876.8297068
26.7269312650235,188.459286207577,172.87255225592,308.418237485344,62.2704918923547,3008074.10285036,3806415.79509836,6555818.27828059,93.6364935181586,-6.8256e-06,-12326126.1939667
29.1973900698751,153.401939627099,101.193182177768,311.448504730078,58.9438806859531,1941979.22715645,3325920.73995661,4959070.92608705,128.263742366333,-0.00049898782386755,-17755020.7282769
31.1969976211908,155.943896780166,97.5405880395681,328.788059110436,41.6929170207194,2631928.34536071,2627551.57921236,8703640.14817614,117.983908636779,-0.000437261495695906,-17588883.8768691
34.7133527825377,208.144941570157,121.749067944688,347.246964079045,50.283764441889,3186587.22569794,3113111.05439902,8705117.5058558,102.885766129565,-0.00018430532095064,-17562876.8297068
24.2093259494309,116.345216707769,123.879846689224,173.035142006203,47.0880833540526,2207054.3807644,2815992.40976366,9348264.33882442,92.0519401250962,0,-9304508.65740847
40.2661032900981,115.713269867607,181.870725002824,323.53349003594,49.1613308606912,2481605.58056504,2991037.13640725,4988780.38575347,75.9670350317943,-0.000584407971490132,-17688864.3379915
34.437717905802,114.361196926322,134.032418107955,164.866227248073,63.0688452747553,2237580.9852947,2371679.10039404,8314730.87290854,80.6946791133114,0,-9808081.27685094
25.3147681247353,153.397857587985,143.131849130887,368.986038384209,60.1186363554898,2677446.2295237,2574279.38285022,4875574.59897942,95.1014201475429,-0.000122637406198348,-18193486.4753717
23.9806231280167,148.669467059955,169.745312860386,265.383860651963,48.9724345071908,3182259.91383355,3102333.78059869,7207816.21830154,90.5676817101666,0,-10758240.2536475
34.2812972579864,163.219382554467,74.2659459399195,322.756158461693,31.8022404298481,2100483.20695337,2909351.55581385,8500118.09058963,98.167660386661,-0.000665831479490188,-17496922.9944191
31.7689117137059,128.02841664496,202.007521983467,201.189246150217,55.7014847960913,2495110.82797955,2771851.58667083,5714035.61500395,104.661929781539,-0.000105226980554342,-11745666.8051368
30.0068688904902,151.030700473616,108.367394023394,374.859213008889,59.2005777553502,2453341.47387571,3032771.04467053,8928080.01141117,88.6663474687008,-0.000157264335395707,-17590617.0041315
32.7912962626587,130.669422171338,136.433463511763,317.717968545829,52.5811660317247,2628990.61164914,3184869.30339432,6552072.40716811,121.519418628388,-4.1136337608596e-05,-17401962.4316434
19.9746491643597,130.59312040938,136.552497365715,279.540172047181,52.2586316579746,3486584.07451031,3159404.76334593,7161635.0055476,119.025464522545,0,-11100574.63022
23.2536299575439,161.311907419408,175.158544593548,182.984829811345,55.2544614370901,2186290.68956245,3872636.97787629,10061848.9731605,107.663037894726,0,-9335881.83265644
20.2163493796569,195.29871339506,162.734289096642,196.68902512218,61.7741200577718,2591881.135779,2453092.77310485,7260848.3390752,121.038329013903,-0.0001119744,-10068144.6914663
26.9842309002557,174.190824431084,150.663043234235,234.426630816703,61.5783313655898,2960314.55700514,2720250.93782492,5404970.79088348,111.690455188006,0,-11296419.7036207
39.7702713085343,178.268857015002,204.174958997491,207.825836309993,51.6519502296213,1636113.79516819,2464742.99402554,7602510.97633712,131.446107782726,-0.000132468757675825,-24245080.3563135
27.0888240770834,191.560091352377,185.628880349329,202.55155108234,49.8306725300489,2511041.83978657,3133232.69553753,9874632.90656094,105.993577788122,-5.184e-05,-10008638.8465262
30.4357589427217,170.894216138663,124.314244061448,354.88375583786,59.4297534943497,2539914.30565422,2599502.35503848,7627821.29295492,100.157865444565,-0.000154530889623048,-17670133.1691356
26.9572634685115,140.368720399631,163.326242412453,164.221420430737,54.932832311702,3520066.4016189,2608835.91173989,9561343.6465442,67.6602433593251,0,-8469772.96032174
19.2039924855156,171.098218773,122.670832096679,178.12324409357,50.5685142847417,2046429.83666321,2506616.43714875,8717182.52001745,103.233274163982,0,-9335881.83265644
21.8524018771058,110.084687653384,192.191855211966,308.102330208566,34.4343339553726,2638922.07274178,3059975.56788179,9845664.34653186,70.3665203453348,0,-10779028.9805676
30.5143525735831,204.807374981685,106.221782426179,322.436905775546,56.99776524005,2057453.75255501,2477036.80845789,6456941.6287291,108.767795337573,-8.31641476190058e-05,-17968514.6678649
34.525754003082,191.228657427642,150.104937674253,222.00967289174,58.2098248867646,2037996.49004436,2633029.59072497,7767090.76609129,82.9257962081427,-0.0001119744,-11041867.1257392
27.4842323285898,153.135982995171,120.732136826387,169.038146298458,47.3781024382909,3273473.41877193,2636883.78327146,8450738.21117605,79.9298723460127,-0.000124416,-9120156.5374757
21.7172522946503,141.349639977746,189.739757892123,389.585959887876,33.7971654778397,2351951.38142322,2340616.77706989,5815785.58845837,87.3955067065252,-0.000378548987653133,-18094230.0559867
35.5103222895032,167.17921324487,154.893774085098,335.207157566724,42.4442982792962,1964363.95534679,3410998.55029569,7911413.14174272,90.850994951019,-0.000388161282194572,-17451519.2721603
36.1129370399155,196.498105914013,115.304964416146,291.166433549571,50.7230002262764,2253075.33793063,3504645.46518952,8070776.60503228,128.086969108313,-0.000165808068652668,-17450969.4565194
33.032716273597,190.730448125389,173.037891994363,180.295998743219,56.1501476145464,3239746.30142798,2743624.8419939,7328136.98565952,112.696760174143,-0.000144533722418381,-10637286.6523685
24.5360025501576,150.398678034872,110.859457805447,386.402079016788,60.2781649407143,2549595.18988872,2782215.3357095,6808489.84469896,97.400585663685,-0.000443768053992193,-17656048.2536504
34.9650724562359,153.684303702793,127.559405872967,326.560821264671,59.1784727171198,3350280.50065445,2359774.94631035,8496806.56177184,110.978109972827,-5.134513152e-05,-17632709.5396846
22.3945804222197,132.186648209182,169.293998867752,295.021993061986,39.0259177463788,3277120.55873077,3196407.57596523,8108774.94345862,77.9226068086526,0,-10563444.5862754
21.0993357220677,141.069620581615,161.998201704508,225.658014888931,48.8525888068983,3080686.85962415,2402840.60500464,7344519.90865768,96.6545242845687,0,-9957514.21614542
34.5635754301369,206.734041628305,144.892861364408,290.927415589401,39.4437823031736,1605530.72986927,2655827.97011376,8948639.40829296,114.507732553186,-0.000419256147561559,-18049843.6917675
21.7887044091098,129.997532934688,121.886282252666,221.232749144429,42.1597330338426,1992761.25958775,3629092.99073035,6747648.46025143,69.3691913742342,0,-9523569.38271038
35.9562618339506,132.56766427621,131.878920605714,188.66300290767,54.535778276055,3073375.35513407,3075996.14396985,7585534.64773536,86.9816213906776,0,-10245650.4858351
21.8866876469168,135.204619766163,140.446386111471,172.367013569047,55.3178599783113,3339772.58719462,3269168.37076381,7366635.25663792,66.6832446918975,0,-8316524.60673223
34.0866492711607,187.153732289764,108.759195975389,192.310778351923,43.9270755327606,3354267.24409442,2332492.69421073,5959867.64386997,107.367628702955,-1.5552e-05,-10856906.8972343
25.3534417502006,116.955557093495,131.238873017335,247.723667371493,62.1439655148719,2302328.70466775,2666922.58167712,6807830.28552162,87.126047411665,-0.000143219556222976,-10758240.2536475
